SAFE	23 26 27 28 31 33 35 
SAFE	58 57 55 53 50 
SAFE	39 41 43 44 47 50 52 
SAFE	74 72 70 68 67 
SAFE	8 9 12 15 16 19 22 24 
SAFE	44 45 48 51 52 54 56 58 
SAFE	25 22 19 18 17 14 
SAFE	51 53 56 57 58 
SAFE	21 19 18 15 14 12 9 7 
SAFE	57 55 54 53 50 
SAFE	22 21 18 16 13 11 8 
SAFE	84 83 80 78 76 75 72 
SAFE	32 30 29 27 24 21 18 17 
SAFE	28 29 30 32 35 38 39 
SAFE	69 71 74 76 77 79 80 81 
SAFE	74 71 68 66 64 
SAFE	70 69 68 66 65 
SAFE	39 37 34 33 30 
SAFE	85 86 88 89 90 91 92 94 
SAFE	75 72 69 67 64 61 58 
SAFE	56 59 61 63 64 66 
SAFE	88 85 84 81 78 75 73 71 
SAFE	54 57 58 60 62 63 64 
SAFE	56 54 52 51 48 
SAFE	36 38 40 41 44 
SAFE	74 71 69 66 63 
SAFE	85 86 88 89 91 
SAFE	38 37 36 35 34 
SAFE	40 39 38 37 34 32 30 
SAFE	72 69 67 66 63 60 59 57 
SAFE	38 35 34 32 29 28 25 22 
SAFE	30 32 33 36 39 40 
SAFE	62 65 66 69 70 72 75 77 
SAFE	41 40 38 37 34 33 30 
SAFE	14 11 9 8 7 4 3 2 
SAFE	40 38 37 35 34 31 
SAFE	93 92 90 88 85 82 79 78 
SAFE	80 79 76 74 71 68 65 
SAFE	56 58 60 61 63 66 
SAFE	10 13 16 18 20 22 
SAFE	6 7 9 11 13 14 
SAFE	97 96 95 93 90 
SAFE	17 19 22 24 26 29 30 
SAFE	74 73 70 69 66 
SAFE	39 41 42 44 46 
SAFE	47 44 41 40 38 36 33 
SAFE	77 78 81 82 85 87 88 
SAFE	85 82 81 78 77 74 
SAFE	60 57 55 54 53 
SAFE	59 60 61 64 67 70 
SAFE	65 67 68 70 73 76 77 
SAFE	99 98 97 96 93 90 
SAFE	97 94 91 88 85 83 
SAFE	74 72 69 67 65 62 61 59 
SAFE	23 24 26 27 30 32 
SAFE	39 36 35 34 31 
SAFE	16 13 11 8 6 
SAFE	34 36 39 42 44 
SAFE	81 78 75 73 71 68 
SAFE	14 11 9 8 7 6 
SAFE	89 90 91 93 96 97 
SAFE	45 47 49 50 53 56 58 
SAFE	8 11 12 15 16 19 20 
SAFE	74 77 79 80 83 84 
SAFE	55 54 53 52 51 
SAFE	36 33 32 30 29 28 
SAFE	77 76 73 70 68 66 
SAFE	74 75 78 81 84 
SAFE	34 32 31 30 27 26 25 24 
SAFE	11 9 6 3 1 
SAFE	74 71 68 67 64 63 60 
SAFE	62 65 67 68 71 
SAFE	52 53 55 56 58 61 
SAFE	11 13 16 17 18 
SAFE	77 76 74 73 71 70 67 65 
SAFE	54 51 49 48 47 45 43 40 
SAFE	17 14 12 11 9 
SAFE	74 73 70 68 66 
SAFE	36 39 40 43 46 47 50 52 
SAFE	92 91 89 87 86 
SAFE	79 76 75 72 71 
SAFE	98 95 93 92 89 87 85 83 
SAFE	7 8 9 12 15 17 
SAFE	39 40 43 44 45 47 48 
SAFE	60 59 57 56 53 52 50 
SAFE	28 27 26 23 21 19 18 
SAFE	40 42 44 46 48 50 51 54 
SAFE	15 14 11 10 7 6 3 
SAFE	23 26 28 30 33 36 37 
SAFE	15 16 17 19 20 21 24 27 
SAFE	43 42 41 38 37 34 
SAFE	52 55 58 61 63 64 
SAFE	76 75 72 71 68 65 63 60 
SAFE	52 50 49 48 47 45 
SAFE	68 70 71 74 77 
SAFE	58 59 60 63 65 
SAFE	56 54 53 51 49 48 46 
SAFE	62 65 66 67 68 69 70 73 
SAFE	11 10 9 8 7 5 2 1 
SAFE	43 40 38 35 33 30 
SAFE	77 79 80 83 85 87 88 91 
SAFE	16 14 11 10 7 
SAFE	69 68 66 65 62 
SAFE	76 77 79 82 85 86 87 
SAFE	17 15 13 10 8 
SAFE	81 83 86 88 91 
SAFE	42 40 39 36 33 30 
SAFE	38 36 35 32 31 
SAFE	47 46 45 43 41 
SAFE	95 94 91 90 88 
SAFE	5 6 7 10 13 
SAFE	41 40 39 36 35 
SAFE	65 62 61 58 57 56 
SAFE	13 10 7 5 4 
SAFE	69 72 73 76 78 
SAFE	15 17 20 22 25 26 27 29 
SAFE	5 7 8 9 11 
SAFE	39 36 33 30 27 25 23 21 
SAFE	73 70 69 67 64 63 62 
SAFE	32 35 38 41 42 44 
SAFE	79 80 83 86 89 92 93 96 
SAFE	43 41 38 36 35 32 30 27 
SAFE	48 49 50 53 54 57 59 
SAFE	32 29 27 26 23 
SAFE	92 91 90 89 87 85 82 
SAFE	22 24 25 27 28 29 30 33 
SAFE	20 22 23 25 27 
SAFE	71 69 66 65 63 
SAFE	43 41 38 35 32 29 
SAFE	71 69 67 64 62 59 58 56 
SAFE	61 59 57 55 52 50 48 
SAFE	57 56 53 50 49 48 
SAFE	78 77 75 74 73 71 68 67 
SAFE	85 82 80 78 77 74 73 
SAFE	18 20 22 25 27 28 
SAFE	40 41 42 45 46 49 51 54 
SAFE	23 20 17 16 13 
SAFE	72 74 75 78 79 82 85 88 
SAFE	39 42 45 47 50 51 53 54 
SAFE	31 32 33 36 38 41 44 46 
SAFE	30 29 27 26 24 23 22 19 
SAFE	45 42 39 36 35 
SAFE	76 74 73 71 68 
SAFE	44 47 48 51 53 54 55 
SAFE	48 46 43 41 38 37 
SAFE	90 89 86 83 82 
SAFE	59 57 56 55 52 51 
SAFE	34 31 30 28 27 
SAFE	39 36 35 32 31 28 27 
SAFE	84 86 87 90 93 95 98 
SAFE	95 92 91 88 85 84 81 
SAFE	23 25 28 30 31 34 36 39 
SAFE	7 8 11 13 15 18 
SAFE	80 77 74 71 68 66 64 63 
SAFE	36 33 30 27 26 25 24 23 
SAFE	96 94 93 90 89 87 85 82 
SAFE	18 16 13 11 10 8 
SAFE	80 77 75 74 71 
SAFE	82 80 79 78 77 74 73 
SAFE	18 17 16 13 12 
SAFE	91 88 87 85 83 
SAFE	41 43 46 48 49 
SAFE	74 72 69 68 66 65 
SAFE	59 62 65 68 69 71 
SAFE	44 46 47 50 51 
SAFE	59 60 63 66 69 70 
SAFE	26 25 24 21 18 15 
SAFE	40 38 35 34 31 30 
SAFE	84 87 90 93 96 98 
SAFE	39 42 44 46 47 
SAFE	22 25 26 27 30 
SAFE	14 11 9 8 7 4 
SAFE	81 84 85 87 90 91 
SAFE	98 97 96 94 92 
SAFE	79 76 73 70 67 64 62 61 
SAFE	80 81 83 85 88 91 
SAFE	91 88 87 86 83 82 80 
SAFE	51 54 57 60 62 64 67 
SAFE	34 32 29 27 25 23 22 21 
SAFE	62 60 58 57 54 53 52 
SAFE	16 19 22 24 27 29 32 35 
SAFE	26 23 21 20 18 16 
SAFE	15 14 11 8 6 3 2 1 
SAFE	49 46 43 42 41 40 
SAFE	52 54 57 59 61 62 
SAFE	87 85 84 81 78 75 72 
SAFE	77 76 74 71 70 69 67 65 
SAFE	77 74 71 70 69 67 
SAFE	66 68 70 73 74 
SAFE	15 13 11 10 9 7 6 5 
SAFE	52 55 56 58 60 62 65 66 
SAFE	80 78 75 73 70 
SAFE	88 89 90 93 95 
SAFE	76 74 71 70 68 67 66 64 
SAFE	87 84 82 80 78 
SAFE	76 75 74 73 72 
SAFE	73 74 76 79 80 83 
SAFE	41 38 37 34 31 28 27 26 
SAFE	17 18 20 22 24 25 
SAFE	9 11 12 15 18 
SAFE	29 31 33 35 38 
SAFE	99 97 95 93 90 87 85 
SAFE	91 88 85 82 80 79 
SAFE	9 12 13 14 16 18 20 21 
SAFE	84 81 79 78 77 75 74 
SAFE	21 19 17 16 15 12 
SAFE	67 65 64 62 59 57 56 
SAFE	68 71 73 75 76 78 79 
SAFE	68 70 72 73 74 76 
SAFE	33 30 27 24 23 
SAFE	22 25 28 30 32 34 
SAFE	15 18 21 23 26 29 30 32 
SAFE	73 70 69 66 64 61 58 
SAFE	83 82 79 78 75 74 71 70 
SAFE	76 75 73 70 67 
SAFE	49 52 55 58 60 63 64 
SAFE	33 34 35 38 41 43 44 
SAFE	52 51 48 45 44 42 39 37 
SAFE	91 92 93 95 97 
SAFE	8 9 11 12 13 15 18 19 
SAFE	64 63 60 59 56 54 52 51 
SAFE	63 61 58 56 54 
SAFE	18 16 13 11 10 
SAFE	69 66 63 62 59 58 55 
SAFE	19 18 15 13 12 
SAFE	58 59 61 63 66 68 69 72 
SAFE	23 26 29 32 34 37 
SAFE	28 26 24 22 19 17 16 
SAFE	66 69 72 74 75 76 
SAFE	20 23 25 26 28 
SAFE	3 4 5 8 10 
SAFE	60 57 55 52 51 
SAFE	15 18 19 20 21 22 25 
SAFE	46 49 51 53 56 
SAFE	58 56 54 51 50 47 46 43 
SAFE	60 63 64 67 68 71 74 76 
SAFE	4 7 9 12 14 15 18 20 
SAFE	29 32 34 35 38 40 43 
SAFE	21 19 18 16 14 12 
SAFE	83 82 80 78 76 73 72 
SAFE	64 66 69 71 74 75 
SAFE	12 14 15 17 20 22 
SAFE	76 75 73 70 67 64 63 62 
SAFE	32 31 30 27 26 23 22 
SAFE	61 64 66 67 69 
SAFE	98 96 94 91 88 
SAFE	44 42 40 38 36 35 33 31 
SAFE	37 36 34 33 32 30 28 
SAFE	25 27 29 31 33 36 
SAFE	78 75 72 70 69 66 
SAFE	47 44 42 41 40 37 35 32 
SAFE	71 69 66 64 61 
SAFE	16 15 14 12 11 9 8 
SAFE	93 90 89 87 85 84 
SAFE	49 52 53 56 58 
SAFE	40 38 37 34 32 29 
SAFE	97 95 94 91 90 88 87 85 
SAFE	67 68 70 72 75 76 
SAFE	35 32 31 28 25 
SAFE	85 86 87 90 93 95 96 
SAFE	41 40 38 37 35 32 29 28 
SAFE	6 7 10 12 15 18 
SAFE	86 89 90 91 94 96 99 
SAFE	50 52 53 56 59 62 65 68 
SAFE	50 51 54 55 58 60 62 
SAFE	73 72 70 67 64 
SAFE	7 9 11 12 14 17 18 19 
SAFE	24 26 27 28 29 32 
SAFE	78 75 73 70 68 66 64 62 
SAFE	79 82 84 87 89 90 91 
SAFE	46 44 41 38 37 35 33 31 
SAFE	25 23 21 18 15 14 13 12 
SAFE	4 6 9 12 15 
SAFE	94 91 88 85 82 79 78 
SAFE	15 13 12 9 7 4 
SAFE	69 68 66 64 61 59 58 
SAFE	40 43 46 47 49 
SAFE	80 83 84 86 88 90 91 
SAFE	53 50 49 48 47 44 43 41 
SAFE	68 69 70 72 73 
SAFE	56 55 54 52 49 
SAFE	35 38 39 40 41 
SAFE	44 41 38 35 33 30 29 
SAFE	32 35 37 39 40 43 46 48 
SAFE	16 15 14 11 10 9 6 
SAFE	10 11 13 15 18 19 20 
SAFE	37 40 42 45 48 49 
SAFE	21 19 18 15 12 9 7 
SAFE	68 70 73 76 79 80 
SAFE	70 67 64 61 60 57 
SAFE	49 52 54 56 58 61 63 
SAFE	91 88 85 82 81 
SAFE	23 22 21 19 17 15 13 
SAFE	72 73 75 77 78 80 81 
SAFE	73 72 71 70 68 66 
Safe Reports: 690
